,id,price,quoteQty,isBestMatch,qty,isBuyerMaker,pricepct,pricesign,target
25033,163593850,97.56,10.7316,True,0.11,True,0.0,0.0,1.0
25032,163593851,97.56,13.6584,True,0.14,True,0.0,0.0,1.0
25031,163593852,97.56,467.3124,True,4.79,True,0.0,0.0,1.0
25030,163593853,97.56,534.6288,True,5.48,True,0.0,0.0,1.0
25029,163593854,97.56,10.7316,True,0.11,True,0.0,0.0,1.0
25028,163593855,97.57,16.5869,True,0.17,False,0.0001025010250101932,1.0,1.0
25027,163593856,97.57,26.3439,True,0.27,False,0.0,0.0,1.0
25026,163593857,97.57,32.1981,True,0.33,False,0.0,0.0,1.0
25025,163593858,97.57,168.7961,True,1.73,False,0.0,0.0,1.0
25024,163593859,97.57,156.112,True,1.6,False,0.0,0.0,1.0
25023,163593860,97.57,383.4501,True,3.93,False,0.0,0.0,1.0
25022,163593861,97.56,1886.8104,True,19.34,True,-0.00010249051962685218,-1.0,-1.0
25021,163593862,97.56,32.1948,True,0.33,True,0.0,0.0,-1.0
25020,163593863,97.56,1127.7936,True,11.56,True,0.0,0.0,-1.0
25019,163593864,97.57,174.6503,True,1.79,False,0.0001025010250101932,1.0,1.0
25018,163593865,97.57,499.5584,True,5.12,False,0.0,0.0,1.0
25017,163593866,97.57,1087.9055,True,11.15,False,0.0,0.0,1.0
25016,163593867,97.57,71.2261,True,0.73,False,0.0,0.0,1.0
25015,163593868,97.57,99.5214,True,1.02,False,0.0,0.0,1.0
25014,163593869,97.58,23.4192,True,0.24,False,0.0001024905196269632,1.0,1.0
25013,163593870,97.58,27.3224,True,0.28,False,0.0,0.0,1.0
25012,163593871,97.58,29.274,True,0.3,False,0.0,0.0,1.0
25011,163593872,97.58,29.274,True,0.3,False,0.0,0.0,1.0
25010,163593873,97.58,30.2498,True,0.31,False,0.0,0.0,1.0
25009,163593874,97.58,25.3708,True,0.26,False,0.0,0.0,1.0
25008,163593875,97.58,37.0804,True,0.38,False,0.0,0.0,1.0
25007,163593876,97.58,30.2498,True,0.31,False,0.0,0.0,1.0
25006,163593877,97.58,12.6854,True,0.13,False,0.0,0.0,1.0
25005,163593878,97.58,123.9266,True,1.27,False,0.0,0.0,1.0
25004,163593879,97.58,14.637,True,0.15,False,0.0,0.0,1.0
25003,163593880,97.58,194.1842,True,1.99,False,0.0,0.0,1.0
25002,163593881,97.59,20.4939,True,0.21,False,0.00010248001639689974,1.0,1.0
25001,163593882,97.59,46.8432,True,0.48,False,0.0,0.0,1.0
25000,163593883,97.6,15.616,True,0.16,False,0.00010246951531911463,1.0,1.0
24999,163593884,97.6,339.648,True,3.48,False,0.0,0.0,1.0
24998,163593885,97.6,10.736,True,0.11,False,0.0,0.0,1.0
24997,163593886,97.6,19.52,True,0.2,False,0.0,0.0,1.0
24996,163593887,97.6,20.496,True,0.21,False,0.0,0.0,1.0
24995,163593888,97.6,13.664,True,0.14,False,0.0,0.0,1.0
24994,163593889,97.6,23.424,True,0.24,False,0.0,0.0,1.0
24993,163593890,97.6,12.688,True,0.13,False,0.0,0.0,1.0
24992,163593891,97.6,97.6,True,1.0,False,0.0,0.0,1.0
24991,163593892,97.6,33.184,True,0.34,False,0.0,0.0,1.0
24990,163593893,97.6,9.76,True,0.1,False,0.0,0.0,1.0
24989,163593894,97.59,18.5421,True,0.19,True,-0.00010245901639338584,-1.0,-1.0
24988,163593895,97.59,29.277,True,0.3,True,0.0,0.0,-1.0
24987,163593896,97.6,142.496,True,1.46,False,0.00010246951531911463,1.0,1.0
24986,163593897,97.59,7694.9715,True,78.85,True,-0.00010245901639338584,-1.0,-1.0
24985,163593898,97.59,11.7108,True,0.12,True,0.0,0.0,-1.0
24984,163593899,97.59,39.036,True,0.4,True,0.0,0.0,-1.0
24983,163593900,97.58,4023.2234,True,41.23,True,-0.00010246951531922566,-1.0,-1.0
24982,163593901,97.58,38.0562,True,0.39,True,0.0,0.0,-1.0
24981,163593902,97.58,1349.5314,True,13.83,True,0.0,0.0,-1.0
24980,163593903,97.58,3959.7964,True,40.58,True,0.0,0.0,-1.0
24979,163593904,97.57,469.3117,True,4.81,True,-0.00010248001639689974,-1.0,-1.0
24978,163593905,97.57,151.2335,True,1.55,True,0.0,0.0,-1.0
24977,163593906,97.56,496.5804,True,5.09,True,-0.00010249051962685218,-1.0,-1.0
24976,163593907,97.56,13.6584,True,0.14,True,0.0,0.0,-1.0
24975,163593908,97.56,841.9428,True,8.63,True,0.0,0.0,-1.0
24974,163593909,97.55,240.9485,True,2.47,True,-0.00010250102501030423,-1.0,-1.0
24973,163593910,97.55,609.6875,True,6.25,True,0.0,0.0,-1.0
24972,163593911,97.56,33.1704,True,0.34,False,0.00010251153254747791,1.0,1.0
24971,163593912,97.56,1279.0116,True,13.11,False,0.0,0.0,1.0
24970,163593913,97.57,1656.7386,True,16.98,False,0.0001025010250101932,1.0,1.0
24969,163593914,97.58,49.7658,True,0.51,False,0.0001024905196269632,1.0,1.0
24968,163593915,97.59,48.795,True,0.5,False,0.00010248001639689974,1.0,1.0
24967,163593916,97.58,13.6612,True,0.14,True,-0.00010246951531922566,-1.0,-1.0
24966,163593917,97.58,19.516,True,0.2,True,0.0,0.0,-1.0
24965,163593918,97.58,64.4028,True,0.66,True,0.0,0.0,-1.0
24964,163593919,97.58,29.274,True,0.3,True,0.0,0.0,-1.0
24963,163593920,97.58,11.7096,True,0.12,True,0.0,0.0,-1.0
24962,163593921,97.58,13.6612,True,0.14,True,0.0,0.0,-1.0
24961,163593922,97.58,12.6854,True,0.13,True,0.0,0.0,-1.0
24960,163593923,97.58,303.4738,True,3.11,True,0.0,0.0,-1.0
24959,163593924,97.58,48.79,True,0.5,True,0.0,0.0,-1.0
24958,163593925,97.58,10.7338,True,0.11,True,0.0,0.0,-1.0
24957,163593926,97.58,36.1046,True,0.37,True,0.0,0.0,-1.0
24956,163593927,97.58,14.637,True,0.15,True,0.0,0.0,-1.0
24955,163593928,97.58,99.5316,True,1.02,True,0.0,0.0,-1.0
24954,163593929,97.58,1170.96,True,12.0,True,0.0,0.0,-1.0
24953,163593930,97.58,5671.3496,True,58.12,True,0.0,0.0,-1.0
24952,163593931,97.58,4098.36,True,42.0,True,0.0,0.0,-1.0
24951,163593932,97.58,1199.2582,True,12.29,False,0.0,0.0,-1.0
24950,163593933,97.59,1896.1737,True,19.43,False,0.00010248001639689974,1.0,1.0
24949,163593934,97.58,500.5854,True,5.13,True,-0.00010246951531922566,-1.0,-1.0
24948,163593935,97.59,197.1318,True,2.02,False,0.00010248001639689974,1.0,1.0
24947,163593936,97.58,44.8868,True,0.46,True,-0.00010246951531922566,-1.0,-1.0
24946,163593937,97.58,1561.28,True,16.0,True,0.0,0.0,-1.0
24945,163593938,97.58,3562.6458,True,36.51,True,0.0,0.0,-1.0
24944,163593939,97.58,1170.96,True,12.0,True,0.0,0.0,-1.0
24943,163593940,97.58,3749.9994,True,38.43,True,0.0,0.0,-1.0
24942,163593941,97.58,276.1514,True,2.83,True,0.0,0.0,-1.0
24941,163593942,97.57,780.56,True,8.0,True,-0.00010248001639689974,-1.0,-1.0
24940,163593943,97.56,695.6028,True,7.13,True,-0.00010249051962685218,-1.0,-1.0
24939,163593944,97.56,152.1936,True,1.56,True,0.0,0.0,-1.0
24938,163593945,97.52,28.2808,True,0.29,True,-0.0004100041000411059,-1.0,-1.0
24937,163593946,97.52,97.52,True,1.0,True,0.0,0.0,-1.0
24936,163593947,97.53,145.3197,True,1.49,False,0.0001025430680885453,1.0,1.0
24935,163593948,97.53,54.6168,True,0.56,False,0.0,0.0,1.0
24934,163593949,97.54,24.385,True,0.25,False,0.00010253255408598783,1.0,1.0
24933,163593950,97.54,35.1144,True,0.36,False,0.0,0.0,1.0
24932,163593951,97.54,1287.528,True,13.2,False,0.0,0.0,1.0
24931,163593952,97.55,59.5055,True,0.61,True,0.00010252204223903938,1.0,1.0
24930,163593953,97.55,14.6325,True,0.15,True,0.0,0.0,1.0
24929,163593954,97.55,14.6325,True,0.15,True,0.0,0.0,1.0
24928,163593955,97.55,13.657,True,0.14,True,0.0,0.0,1.0
24927,163593956,97.55,19.51,True,0.2,True,0.0,0.0,1.0
24926,163593957,97.55,14.6325,True,0.15,True,0.0,0.0,1.0
24925,163593958,97.55,19.51,True,0.2,True,0.0,0.0,1.0
24924,163593959,97.56,99.5112,True,1.02,True,0.00010251153254747791,1.0,1.0
24923,163593960,97.56,98.5356,True,1.01,True,0.0,0.0,1.0
24922,163593961,97.57,299.5399,True,3.07,False,0.0001025010250101932,1.0,1.0
24921,163593962,97.56,166.8276,True,1.71,True,-0.00010249051962685218,-1.0,-1.0
24920,163593963,97.57,131.7195,True,1.35,True,0.0001025010250101932,1.0,1.0
24919,163593964,97.57,10.7327,True,0.11,True,0.0,0.0,1.0
24918,163593965,97.56,30.2436,True,0.31,True,-0.00010249051962685218,-1.0,-1.0
24917,163593966,97.55,49.7505,True,0.51,True,-0.00010250102501030423,-1.0,-1.0
24916,163593967,97.55,207.7815,True,2.13,True,0.0,0.0,-1.0
24915,163593968,97.56,16.5852,True,0.17,False,0.00010251153254747791,1.0,1.0
24914,163593969,97.55,44.873,True,0.46,True,-0.00010250102501030423,-1.0,-1.0
24913,163593970,97.55,97.55,True,1.0,True,0.0,0.0,-1.0
24912,163593971,97.55,1376.4305,True,14.11,True,0.0,0.0,-1.0
24911,163593972,97.55,1276.9295,True,13.09,True,0.0,0.0,-1.0
24910,163593973,97.55,26.3385,True,0.27,True,0.0,0.0,-1.0
24909,163593974,97.54,134.6052,True,1.38,True,-0.00010251153254736689,-1.0,-1.0
24908,163593975,97.53,939.2139,True,9.63,True,-0.0001025220422391504,-1.0,-1.0
24907,163593976,97.53,352.0833,True,3.61,True,0.0,0.0,-1.0
24906,163593977,97.53,795.8448,True,8.16,True,0.0,0.0,-1.0
24905,163593978,97.52,2230.2824,True,22.87,True,-0.00010253255408598783,-1.0,-1.0
24904,163593979,97.52,78.016,True,0.8,True,0.0,0.0,-1.0
24903,163593980,97.51,47.7799,True,0.49,True,-0.0001025430680885453,-1.0,-1.0
24902,163593981,97.51,205.7461,True,2.11,True,0.0,0.0,-1.0
24901,163593982,97.49,150.1346,True,1.54,True,-0.00020510716849564403,-1.0,-1.0
24900,163593983,97.49,174.5071,True,1.79,True,0.0,0.0,-1.0
24899,163593984,97.48,131.598,True,1.35,True,-0.00010257462303819853,-1.0,-1.0
24898,163593985,97.48,1164.886,True,11.95,True,0.0,0.0,-1.0
24897,163593986,97.47,89.6724,True,0.92,True,-0.00010258514567096366,-1.0,-1.0
24896,163593987,97.47,4946.6025,True,50.75,True,0.0,0.0,-1.0
24895,163593988,97.47,2978.6832,True,30.56,True,0.0,0.0,-1.0
24894,163593989,97.47,21.4434,True,0.22,True,0.0,0.0,-1.0
24893,163593990,97.47,2010.8061,True,20.63,True,0.0,0.0,-1.0
24892,163593991,97.47,488.3247,True,5.01,True,0.0,0.0,-1.0
24891,163593992,97.46,99.4092,True,1.02,True,-0.00010259567046277951,-1.0,-1.0
24890,163593993,97.46,779.68,True,8.0,True,0.0,0.0,-1.0
24889,163593994,97.46,779.68,True,8.0,True,0.0,0.0,-1.0
24888,163593995,97.46,779.68,True,8.0,True,0.0,0.0,-1.0
24887,163593996,97.45,756.212,True,7.76,True,-0.00010260619741420118,-1.0,-1.0
24886,163593997,97.45,11502.0235,True,118.03,True,0.0,0.0,-1.0
24885,163593998,97.45,723.079,True,7.42,True,0.0,0.0,-1.0
24884,163593999,97.45,1449.0815,True,14.87,True,0.0,0.0,-1.0
24883,163594000,97.45,809.8095,True,8.31,True,0.0,0.0,-1.0
24882,163594001,97.45,897.5145,True,9.21,True,0.0,0.0,-1.0
24881,163594002,97.45,734.773,True,7.54,True,0.0,0.0,-1.0
24880,163594003,97.45,725.028,True,7.44,True,0.0,0.0,-1.0
24879,163594004,97.45,1061.2305,True,10.89,True,0.0,0.0,-1.0
24878,163594005,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24877,163594006,97.45,868.2795,True,8.91,True,0.0,0.0,-1.0
24876,163594007,97.45,52.623,True,0.54,True,0.0,0.0,-1.0
24875,163594008,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24874,163594009,97.45,903.3615,True,9.27,True,0.0,0.0,-1.0
24873,163594010,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24872,163594011,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24871,163594012,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24870,163594013,97.45,16.5665,True,0.17,True,0.0,0.0,-1.0
24869,163594014,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24868,163594015,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24867,163594016,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24866,163594017,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24865,163594018,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24864,163594019,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24863,163594020,97.45,15.592,True,0.16,True,0.0,0.0,-1.0
24862,163594021,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24861,163594022,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24860,163594023,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24859,163594024,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24858,163594025,97.45,16.5665,True,0.17,True,0.0,0.0,-1.0
24857,163594026,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24856,163594027,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24855,163594028,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24854,163594029,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24853,163594030,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24852,163594031,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24851,163594032,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24850,163594033,97.45,39.9545,True,0.41,True,0.0,0.0,-1.0
24849,163594034,97.45,19.49,True,0.2,True,0.0,0.0,-1.0
24848,163594035,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24847,163594036,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24846,163594037,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24845,163594038,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24844,163594039,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24843,163594040,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24842,163594041,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24841,163594042,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24840,163594043,97.45,74.062,True,0.76,True,0.0,0.0,-1.0
24839,163594044,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24838,163594045,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24837,163594046,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24836,163594047,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24835,163594048,97.45,60.419,True,0.62,True,0.0,0.0,-1.0
24834,163594049,97.45,18.5155,True,0.19,True,0.0,0.0,-1.0
24833,163594050,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24832,163594051,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24831,163594052,97.45,49.6995,True,0.51,True,0.0,0.0,-1.0
24830,163594053,97.45,19.49,True,0.2,True,0.0,0.0,-1.0
24829,163594054,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24828,163594055,97.45,23.388,True,0.24,True,0.0,0.0,-1.0
24827,163594056,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24826,163594057,97.45,19.49,True,0.2,True,0.0,0.0,-1.0
24825,163594058,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24824,163594059,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24823,163594060,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24822,163594061,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24821,163594062,97.45,17.541,True,0.18,True,0.0,0.0,-1.0
24820,163594063,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24819,163594064,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24818,163594065,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24817,163594066,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24816,163594067,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24815,163594068,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24814,163594069,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24813,163594070,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24812,163594071,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24811,163594072,97.45,155.92,True,1.6,True,0.0,0.0,-1.0
24810,163594073,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24809,163594074,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24808,163594075,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24807,163594076,97.45,16.5665,True,0.17,True,0.0,0.0,-1.0
24806,163594077,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24805,163594078,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24804,163594079,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24803,163594080,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24802,163594081,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24801,163594082,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24800,163594083,97.45,83.807,True,0.86,True,0.0,0.0,-1.0
24799,163594084,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24798,163594085,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24797,163594086,97.45,11.694,True,0.12,True,0.0,0.0,-1.0
24796,163594087,97.45,16.5665,True,0.17,True,0.0,0.0,-1.0
24795,163594088,97.45,19.49,True,0.2,True,0.0,0.0,-1.0
24794,163594089,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24793,163594090,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24792,163594091,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24791,163594092,97.45,16.5665,True,0.17,True,0.0,0.0,-1.0
24790,163594093,97.45,30.2095,True,0.31,True,0.0,0.0,-1.0
24789,163594094,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24788,163594095,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24787,163594096,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24786,163594097,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24785,163594098,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24784,163594099,97.45,22.4135,True,0.23,True,0.0,0.0,-1.0
24783,163594100,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24782,163594101,97.45,200.747,True,2.06,True,0.0,0.0,-1.0
24781,163594102,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24780,163594103,97.45,18.5155,True,0.19,True,0.0,0.0,-1.0
24779,163594104,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24778,163594105,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24777,163594106,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24776,163594107,97.45,30.2095,True,0.31,True,0.0,0.0,-1.0
24775,163594108,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24774,163594109,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24773,163594110,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24772,163594111,97.45,119.8635,True,1.23,True,0.0,0.0,-1.0
24771,163594112,97.45,12.6685,True,0.13,True,0.0,0.0,-1.0
24770,163594113,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24769,163594114,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24768,163594115,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24767,163594116,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24766,163594117,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24765,163594118,97.45,10.7195,True,0.11,True,0.0,0.0,-1.0
24764,163594119,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24763,163594120,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24762,163594121,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24761,163594122,97.45,13.643,True,0.14,True,0.0,0.0,-1.0
24760,163594123,97.45,14.6175,True,0.15,True,0.0,0.0,-1.0
24759,163594124,97.45,1525.0925,True,15.65,True,0.0,0.0,-1.0
24758,163594125,97.45,1426.668,True,14.64,True,0.0,0.0,-1.0
24757,163594126,97.46,2999.8188,True,30.78,False,0.00010261672652633891,1.0,1.0
24756,163594127,97.45,13.643,True,0.14,True,-0.00010260619741420118,-1.0,-1.0
24755,163594128,97.46,11.6952,True,0.12,False,0.00010261672652633891,1.0,1.0
24754,163594129,97.45,873.152,True,8.96,True,-0.00010260619741420118,-1.0,-1.0
24753,163594130,97.45,1364.3,True,14.0,True,0.0,0.0,-1.0
24752,163594131,97.45,2340.749,True,24.02,True,0.0,0.0,-1.0
24751,163594132,97.45,43.8525,True,0.45,True,0.0,0.0,-1.0
24750,163594133,97.45,304.044,True,3.12,True,0.0,0.0,-1.0
24749,163594134,97.45,99.399,True,1.02,True,0.0,0.0,-1.0
24748,163594135,97.44,277.704,True,2.85,False,-0.00010261672652644993,-1.0,-1.0
24747,163594136,97.44,974.4,True,10.0,False,0.0,0.0,-1.0
24746,163594137,97.45,773.753,True,7.94,False,0.0001026272577997478,1.0,1.0
24745,163594138,97.45,13.643,True,0.14,False,0.0,0.0,1.0
24744,163594139,97.46,2661.6326,True,27.31,False,0.00010261672652633891,1.0,1.0
24743,163594140,97.46,801.1212,True,8.22,False,0.0,0.0,1.0
24742,163594141,97.47,129.6351,True,1.33,True,0.0001026061974143122,1.0,1.0
24741,163594142,97.47,101.3688,True,1.04,True,0.0,0.0,1.0
24740,163594143,97.47,18.5193,True,0.19,True,0.0,0.0,1.0
24739,163594144,97.47,11.6964,True,0.12,True,0.0,0.0,1.0
24738,163594145,97.47,12.6711,True,0.13,True,0.0,0.0,1.0
24737,163594146,97.44,67.2336,True,0.69,False,-0.0003077870113881165,-1.0,-1.0
24736,163594147,97.44,408.2736,True,4.19,False,0.0,0.0,-1.0
24735,163594148,97.44,8930.376,True,91.65,False,0.0,0.0,-1.0
24734,163594149,97.44,5957.4816,True,61.14,False,0.0,0.0,-1.0
24733,163594150,97.44,6608.3808,True,67.82,False,0.0,0.0,-1.0
24732,163594151,97.44,411.1968,True,4.22,False,0.0,0.0,-1.0
24731,163594152,97.44,1157.5872,True,11.88,False,0.0,0.0,-1.0
24730,163594153,97.45,99.399,True,1.02,True,0.0001026272577997478,1.0,1.0
24729,163594154,97.45,450.219,True,4.62,True,0.0,0.0,1.0
24728,163594155,97.45,36.0565,True,0.37,True,0.0,0.0,1.0
24727,163594156,97.45,10.7195,True,0.11,True,0.0,0.0,1.0
24726,163594157,97.45,999.837,True,10.26,True,0.0,0.0,1.0
24725,163594158,97.44,21.4368,True,0.22,True,-0.00010261672652644993,-1.0,-1.0
24724,163594159,97.43,99.3786,True,1.02,True,-0.00010262725779952575,-1.0,-1.0
24723,163594160,97.42,1080.3878,True,11.09,False,-0.00010263779123476091,-1.0,-1.0
24722,163594161,97.45,2055.2205,True,21.09,False,0.0003079449804967993,1.0,1.0
24721,163594162,97.44,38.0016,True,0.39,True,-0.00010261672652644993,-1.0,-1.0
24720,163594163,97.44,12.6672,True,0.13,True,0.0,0.0,-1.0
24719,163594164,97.44,58.464,True,0.6,True,0.0,0.0,-1.0
24718,163594165,97.44,106.2096,True,1.09,True,0.0,0.0,-1.0
24717,163594166,97.44,669.4128,True,6.87,True,0.0,0.0,-1.0
24716,163594167,97.44,127.6464,True,1.31,True,0.0,0.0,-1.0
24715,163594168,97.44,1040.6592,True,10.68,True,0.0,0.0,-1.0
24714,163594169,97.44,2761.4496,True,28.34,True,0.0,0.0,-1.0
24713,163594170,97.44,70.1568,True,0.72,True,0.0,0.0,-1.0
24712,163594171,97.44,97.44,True,1.0,False,0.0,0.0,-1.0
24711,163594172,97.43,99.3786,True,1.02,True,-0.00010262725779952575,-1.0,-1.0
24710,163594173,97.43,11.6916,True,0.12,True,0.0,0.0,-1.0
24709,163594174,97.42,73.065,True,0.75,False,-0.00010263779123476091,-1.0,-1.0
24708,163594175,97.41,150.0114,True,1.54,True,-0.00010264832683237746,-1.0,-1.0
24707,163594176,97.41,87.669,True,0.9,True,0.0,0.0,-1.0
24706,163594177,97.41,604.9161,True,6.21,True,0.0,0.0,-1.0
24705,163594178,97.41,99.3582,True,1.02,True,0.0,0.0,-1.0
24704,163594179,97.39,100.3117,True,1.03,True,-0.000205317729185861,-1.0,-1.0
24703,163594180,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24702,163594181,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24701,163594182,97.39,89.5988,True,0.92,True,0.0,0.0,-1.0
24700,163594183,97.39,50.6428,True,0.52,True,0.0,0.0,-1.0
24699,163594184,97.39,39.9299,True,0.41,True,0.0,0.0,-1.0
24698,163594185,97.39,20.4519,True,0.21,True,0.0,0.0,-1.0
24697,163594186,97.39,150.9545,True,1.55,True,0.0,0.0,-1.0
24696,163594187,97.39,45.7733,True,0.47,True,0.0,0.0,-1.0
24695,163594188,97.39,60.3818,True,0.62,True,0.0,0.0,-1.0
24694,163594189,97.39,36.0343,True,0.37,True,0.0,0.0,-1.0
24693,163594190,97.39,40.9038,True,0.42,True,0.0,0.0,-1.0
24692,163594191,97.39,40.9038,True,0.42,True,0.0,0.0,-1.0
24691,163594192,97.39,19.478,True,0.2,True,0.0,0.0,-1.0
24690,163594193,97.39,13.6346,True,0.14,True,0.0,0.0,-1.0
24689,163594194,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24688,163594195,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24687,163594196,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24686,163594197,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24685,163594198,97.39,16.5563,True,0.17,True,0.0,0.0,-1.0
24684,163594199,97.39,13.6346,True,0.14,True,0.0,0.0,-1.0
24683,163594200,97.39,29.217,True,0.3,True,0.0,0.0,-1.0
24682,163594201,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24681,163594202,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24680,163594203,97.39,49.6689,True,0.51,True,0.0,0.0,-1.0
24679,163594204,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24678,163594205,97.39,49.6689,True,0.51,True,0.0,0.0,-1.0
24677,163594206,97.39,29.217,True,0.3,True,0.0,0.0,-1.0
24676,163594207,97.39,13.6346,True,0.14,True,0.0,0.0,-1.0
24675,163594208,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24674,163594209,97.39,11.6868,True,0.12,True,0.0,0.0,-1.0
24673,163594210,97.39,29.217,True,0.3,True,0.0,0.0,-1.0
24672,163594211,97.39,13.6346,True,0.14,True,0.0,0.0,-1.0
24671,163594212,97.39,99.3378,True,1.02,True,0.0,0.0,-1.0
24670,163594213,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24669,163594214,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
24668,163594215,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24667,163594216,97.39,10.7129,True,0.11,True,0.0,0.0,-1.0
24666,163594217,97.39,14.6085,True,0.15,True,0.0,0.0,-1.0
