t,nvt_v,nvts_v,velocity_v,asol_v,msol_v,average_dormancy_v,liveliness_v,unrealized_profit_v,ssr_o,ssr_oscillator_v,bvin_v,investor_capitalization_v,sopr_adjusted,rhodl_ratio,cvdd,balanced_price_usd,hash_ribbon,difficulty_ribbon,puell_multiple,reserve_risk,hodler_net_position_change,cyd_supply_adjusted,stock_to_flow_ratio,soab,sol_1h,sol_more_10y,svab,pi_cycle_top
1610582400,17.297031251836092,66.84410424651087,0.05781338921347264,31.3548049690077,3.32524807349399,103.98893426358835,0.654426716314653,0.689111238905576,"{'h': 4.056220426298399, 'l': 1.3618859002700132, 'v': 4.359176129574766}",2.449767020909526,1.4821,40899306068.77427,,,,,,,,,,,,,,,,
1610668800,30.777069515422152,62.74549869646124,0.032491722433122094,32.5369891623333,3.55161737986185,41.105036813688585,0.656088179583984,0.674857605559718,"{'h': 4.0795017917731675, 'l': 1.356611112925565, 'v': 4.150823290271954}",2.104773208932459,1.5174,42113010237.671234,,,,,,,,,,,,,,,,
1610755200,40.16687852285487,65.31037968222273,0.02489613424730035,32.947145235453,3.82035810752323,29.391029289132423,0.656315939611055,0.689665885962579,"{'h': 4.108163623020172, 'l': 1.3482327745930054, 'v': 4.363071408550678}",2.3694408295421954,1.3733000000000002,42460498490.4861,,,,,,,,,,,,,,,,
1610841600,48.016027502159886,64.35231149795328,0.020826379274191672,31.9481387595304,3.83416666666667,35.9788464986088,0.656375518793568,0.687194797264775,"{'h': 4.1349863884621705, 'l': 1.340762567012151, 'v': 4.3157911748366145}",2.258826490543078,1.3386000000000002,42783610719.52906,,,,,,,,,,,,,,,,
1610928000,40.0165216371348,64.94039515663329,0.024989678240100042,31.4171743562712,3.99200400752326,39.441148716787204,0.656548652721236,0.69288871611016,"{'h': 4.163581296425625, 'l': 1.3328535070505831, 'v': 4.397729431493508}",2.330866338963065,1.3819,43113370681.47999,,,,,,,,,,,,,,,,
1611014400,21.05491808997186,69.05379087500049,0.04749484161974892,40.390957741249,3.9305754606481,49.34817463036112,0.65709580256363,0.713315187714751,"{'h': 4.204247126420882, 'l': 1.3172912853878762, 'v': 4.810092046460939}",2.8394238823178877,1.3485,43828278495.68587,,,,,,,,,,,,,,,,
1611100800,19.86260287083567,67.34367813848971,0.05034586889255605,37.757490527351,3.96951095740828,56.19798884939299,0.65844220410908,0.70812237292712,"{'h': 4.242487982416881, 'l': 1.3033822572071534, 'v': 4.76387309582656}",2.709583338819803,1.2878999999999998,44980492432.42902,,,,,,,,,,,,,,,,
1611187200,26.273120846193397,53.512249325554,0.038061713560948576,30.1419166419379,3.46061417777781,28.653939286385956,0.659137978200243,0.645256798675417,"{'h': 4.256372239492848, 'l': 1.3047176315011695, 'v': 3.8412870173557336}",1.4374880841230397,1.331,45602341581.11165,,,,,,,,,,,,,,,,
1611273600,24.868295489029816,57.732008745765285,0.04021184324599695,26.4710705805925,2.86442153749918,65.9035719030204,0.659355130936531,0.670986978619335,"{'h': 4.27871967342223, 'l': 1.3002848362372899, 'v': 4.234803664168499}",1.941021359667902,1.1536,45773498522.2538,,,,,,,,,,,,,,,,
1611360000,47.07474675566675,56.840745513325565,0.021242812100303488,30.2732651513291,3.32828767187617,29.80107046365135,0.660499388156884,0.668943395126914,"{'h': 4.299685752336452, 'l': 1.2969275760939112, 'v': 4.190715162583731}",1.85483933989106,1.1540000000000001,46609819289.96433,,,,,,,,,,,,,,,,
1611446400,37.243342096935145,63.52053832993811,0.0268504367142253,40.0269058623707,3.46041626851868,23.201007648810894,0.660425548783087,0.70397540975704,"{'h': 4.334351942444979, 'l': 1.2843820679620739, 'v': 4.71725893180651}",2.5021780609245523,1.1540000000000001,46874571668.73653,,,,,,,,,,,,,,,,
1611532800,28.83980652257165,59.26767401641235,0.03467429641795079,31.2662184933323,3.45798647465253,30.502097802404542,0.660591433841222,0.686979938821435,"{'h': 4.36151078986043, 'l': 1.277408477923741, 'v': 4.4719551257499175}",2.143243413763576,1.1153,47441425600.14593,,,,,,,,,,,,,,,,
1611619200,28.853543902584832,59.59636796986104,0.03465778773575247,28.9489658928821,3.46586321087899,23.425123843439383,0.660700806655123,0.691926920497223,"{'h': 4.391032044200816, 'l': 1.2692765380648117, 'v': 4.577062128597938}",2.23836598866435,1.1601000000000001,47805211958.39073,,,,,,,,,,,,,,,,
